Category,NaturalLanguageQuestion,CypherQuery,generated_question,ExpectedNodeLabels,ExpectedRelationshipTypes,ExpectedProperties,Hops,ExtractedPropertyValues
Conditional and Boolean Queries,List all 'CRITICAL' or 'HIGH' severity CVEs that do NOT require user interaction.,MATCH (c:UcoCVE) WHERE (c.ucobaseSeverity = 'CRITICAL' OR c.ucobaseSeverity = 'HIGH') AND c.ucouserInteractionRequired = 'false' RETURN c.label,List 'CRITICAL' or 'HIGH' severity CVEs that *don't* require user interaction.,"[""UcoCVE""]",[],"[""label"", ""ucobaseSeverity"", ""ucouserInteractionRequired""]",0,"[""CRITICAL"", ""HIGH"", ""false""]"
Conditional and Boolean Queries,Find groups that use software 'Cobalt Strike' BUT NOT 'Mimikatz'.,MATCH (g:UcoexGROUPS)-[:UCOEXGROUPUSESSOFTWARE]->(:UcoexSOFTWARE {ucoexNAME: 'Cobalt Strike'}) WHERE NOT (g)-[:UCOEXGROUPUSESSOFTWARE]->(:UcoexSOFTWARE {ucoexNAME: 'Mimikatz'}) RETURN g.ucoexNAME,Find groups that use 'Cobalt Strike' BUT *not* 'Mimikatz'.,"[""UcoexGROUPS"", ""UcoexSOFTWARE""]","[""UCOEXGROUPUSESSOFTWARE""]","[""ucoexNAME""]",2,"[""Cobalt Strike"", ""Mimikatz""]"
Conditional and Boolean Queries,List all D3FEND techniques that have 'Digital Artifact' in their definition.,MATCH (d:UcoexMITRED3FEND) WHERE d.ucoexMITRED3FEND_DEFINITION CONTAINS 'Digital Artifact' RETURN d.ucoexMITRED3FEND_LABEL,List all D3FEND defenses that mention 'Digital Artifact' in their definition.,"[""UcoexMITRED3FEND""]",[],"[""ucoexMITRED3FEND_DEFINITION"", ""ucoexMITRED3FEND_LABEL""]",0,"[""Digital Artifact""]"
Conditional and Boolean Queries,Find campaigns attributed to a group AND using technique 'T1566'.,"MATCH (g:UcoexGROUPS)<-[:UCOEXATTRIBUTEDTO]-(c:UcoexCAMPAIGNS)-[:UCOEXCAMPAIGNUSESTECHNIQUE]->(t:UcoexMITREATTACK {ucoexNAME: 'T1566'}) RETURN c.ucoexNAME, g.ucoexNAME",Find campaigns that are attributed to a group AND use technique 'T1566'.,"[""UcoexCAMPAIGNS"", ""UcoexGROUPS"", ""UcoexMITREATTACK""]","[""UCOEXATTRIBUTEDTO"", ""UCOEXCAMPAIGNUSESTECHNIQUE""]","[""ucoexNAME""]",2,"[""T1566""]"
Conditional and Boolean Queries,Find exploit targets with a known vulnerability BUT no known weakness.,MATCH (et:UcoExploitTarget) WHERE (et)-[:UCOHASVULNERABILITY]->(:UcoVulnerability) AND NOT (et)-[:UCOHASWEAKNESS]->(:UcoCWE) RETURN et.uri,Find exploit targets that have a vulnerability BUT no known weakness (CWE).,"[""UcoCWE"", ""UcoExploitTarget"", ""UcoVulnerability""]","[""UCOHASVULNERABILITY"", ""UCOHASWEAKNESS""]","[""uri""]",2,[]
Path Queries (Variable-length),Find any connection (up to 3 hops) between the group 'APT29' and 'CVE-2021-44228'.,MATCH path = (g:UcoexGROUPS {ucoexNAME: 'APT29'})-[*1..3]-(c:UcoCVE {label: 'CVE-2021-44228'}) RETURN path LIMIT 10,Is there a connection (up to 3 hops) between 'APT29' and 'CVE-2021-44228'?,"[""UcoCVE"", ""UcoexGROUPS""]",[],"[""label"", ""ucoexNAME""]",1,"[""APT29"", ""CVE-2021-44228""]"
Path Queries (Variable-length),What is the shortest relationship path between 'Mimikatz' and the 'Credential Access' tactic?,MATCH path = shortestPath((s:UcoexSOFTWARE {ucoexNAME: 'Mimikatz'})-[*1..4]-(t:UcoexTACTICS {ucoexNAME: 'Credential Access'})) RETURN path,What's the shortest path (max 4 hops) between 'Mimikatz' and the 'Credential Access' tactic?,"[""UcoexSOFTWARE"", ""UcoexTACTICS""]",[],"[""ucoexNAME""]",1,"[""Credential Access"", ""Mimikatz""]"
Path Queries (Variable-length),How can 'CWE-79' (XSS) lead to an 'Enterprise' attack technique (max 4 hops)?,MATCH path = (w:UcoCWE {ucocweID: 'CWE-79'})-[*1..4]-(t:UcoexMITREATTACK {ucoexDOMAIN: 'Enterprise'}) RETURN path LIMIT 20,How can 'CWE-79' (XSS) lead to an 'Enterprise' technique? (Show paths up to 4 hops),"[""UcoCWE"", ""UcoexMITREATTACK""]",[],"[""ucocweID"", ""ucoexDOMAIN""]",1,"[""CWE-79"", ""Enterprise""]"
Path Queries (Variable-length),"Are 'Lazarus Group' and 'Sandworm Team' connected within 3 hops (e.g., shared tools, techniques)?",MATCH path = (g1:UcoexGROUPS {ucoexNAME: 'Lazarus Group'})-[*1..3]-(g2:UcoexGROUPS {ucoexNAME: 'Sandworm Team'}) RETURN path,Are 'Lazarus Group' and 'Sandworm Team' connected within 3 hops?,"[""UcoexGROUPS""]",[],"[""ucoexNAME""]",1,"[""Lazarus Group"", ""Sandworm Team""]"
Path Queries (Variable-length),Show all related entities (up to 5 hops) stemming from 'CVE-2017-0199'.,MATCH path = (c:UcoCVE {label: 'CVE-2017-0199'})-[*1..5]-(n) RETURN path LIMIT 50,Show me everything connected to 'CVE-2017-0199' (up to 5 hops away).,"[""UcoCVE""]",[],"[""label""]",1,"[""CVE-2017-0199""]"
Path Queries (Variable-length),What is the shortest path between 'CAPEC-153' (Input Data Manipulation) and any mitigation?,MATCH path = shortestPath((ca:UcoexCAPEC {ucoexCAPEC_id: 'CAPEC-153'})-[*1..5]-(m:UcoexMITIGATIONS)) RETURN path,What's the shortest path (max 5 hops) from 'CAPEC-153' (Input Data Manipulation) to any mitigation?,"[""UcoexCAPEC"", ""UcoexMITIGATIONS""]",[],"[""ucoexCAPEC_id""]",1,"[""CAPEC-153""]"
Path Queries (Variable-length),Find all paths (1-2 hops) from a 'CRITICAL' CVE to a Threat Group.,MATCH path = (c:UcoCVE {ucobaseSeverity: 'CRITICAL'})-[*1..2]-(g:UcoexGROUPS) RETURN path LIMIT 25,Show me paths (1-2 hops) from a 'CRITICAL' CVE to a Threat Group.,"[""UcoCVE"", ""UcoexGROUPS""]",[],"[""ucobaseSeverity""]",1,"[""CRITICAL""]"
Path Queries (Variable-length),Find a path (1-4 hops) from 'CPE:2.3:a:apache:log4j:2.14.1' to a 'Data Exfiltration' tactic.,MATCH path = (cpe:UcoexCPE {uri: 'CPE:2.3:a:apache:log4j:2.14.1'})-[*1..4]-(tac:UcoexTACTICS {ucoexNAME: 'Data Exfiltration'}) RETURN path,Find a path (max 4 hops) from 'CPE:2.3:a:apache:log4j:2.14.1' to the 'Data Exfiltration' tactic.,"[""UcoexCPE"", ""UcoexTACTICS""]",[],"[""ucoexNAME"", ""uri""]",1,"[""CPE:2.3:a:apache:log4j:2.14.1"", ""Data Exfiltration""]"
Path Queries (Variable-length),How is 'SolarWinds Orion' campaign connected to 'T1588' (Obtain Capabilities)? (max 3 hops),MATCH path = (c:UcoexCAMPAIGNS {ucoexNAME: 'SolarWinds Orion'})-[*1..3]-(t:UcoexMITREATTACK {ucoexNAME: 'T1588'}) RETURN path,How is the 'SolarWinds Orion' campaign connected to 'T1588'? (Max 3 hops),"[""UcoexCAMPAIGNS"", ""UcoexMITREATTACK""]",[],"[""ucoexNAME""]",1,"[""SolarWinds Orion"", ""T1588""]"
Path Queries (Variable-length),Find the shortest path between two different CVEs ('CVE-2021-44228' and 'CVE-2020-0601').,MATCH path = shortestPath((c1:UcoCVE {label: 'CVE-2021-44228'})-[*1..6]-(c2:UcoCVE {label: 'CVE-2020-0601'})) RETURN path,What's the shortest path (max 6 hops) between 'CVE-2021-44228' and 'CVE-2020-0601'?,"[""UcoCVE""]",[],"[""label""]",1,"[""CVE-2020-0601"", ""CVE-2021-44228""]"
Path Queries (Variable-length),Find all nodes within 2 hops of 'CWE-416' (Use After Free).,MATCH path = (w:UcoCWE {ucocweID: 'CWE-416'})-[*1..2]-(n) RETURN DISTINCT n.uri,Find all nodes within 2 hops of 'CWE-416' (Use After Free).,"[""UcoCWE""]",[],"[""ucocweID"", ""uri""]",1,"[""CWE-416""]"
Path Queries (Variable-length),Find the shortest path from 'FIN7' group to a weakness (UcoCWE).,MATCH path = shortestPath((g:UcoexGROUPS {ucoexNAME: 'FIN7'})-[*1..4]-(w:UcoCWE)) RETURN path,What's the shortest path (max 4 hops) from the 'FIN7' group to any weakness (CWE)?,"[""UcoCWE"", ""UcoexGROUPS""]",[],"[""ucoexNAME""]",1,"[""FIN7""]"
Path Queries (Variable-length),Show relationships (1-3 hops) between 'UcoexMITRED3FEND' nodes and 'UcoexGROUPS' nodes.,MATCH path = (d:UcoexMITRED3FEND)-[*1..3]-(g:UcoexGROUPS) RETURN path LIMIT 20,Show me connections (1-3 hops) between D3FEND defenses and Threat Groups.,"[""UcoexGROUPS"", ""UcoexMITRED3FEND""]",[],[],1,[]
Path Queries (Variable-length),Find all paths from an 'UcoexObservedExample' to an 'UcoexMITREATTACK' (max 4 hops).,MATCH path = (o:UcoexObservedExample)-[*1..4]-(t:UcoexMITREATTACK) RETURN path LIMIT 20,Find paths (max 4 hops) from a real-world example to an attack technique.,"[""UcoexMITREATTACK"", ""UcoexObservedExample""]",[],[],1,[]
Path Queries (Variable-length),What is the shortest path between 'Cobalt Strike' (Software) and 'APT29' (Group)?,MATCH path = shortestPath((s:UcoexSOFTWARE {ucoexNAME: 'Cobalt Strike'})-[*1..3]-(g:UcoexGROUPS {ucoexNAME: 'APT29'})) RETURN path,What's the shortest path (max 3 hops) between 'Cobalt Strike' and 'APT29'?,"[""UcoexGROUPS"", ""UcoexSOFTWARE""]",[],"[""ucoexNAME""]",1,"[""APT29"", ""Cobalt Strike""]"
Graph Pattern Matching,"Show groups, a technique they use, and a mitigation that counters that specific technique.","MATCH (g:UcoexGROUPS)-[:UCOEXGROUPUSESTECHNIQUE]->(t:UcoexMITREATTACK)<-[:UCOEXMITIGATES]-(m:UcoexMITIGATIONS) RETURN g.ucoexNAME, t.ucoexNAME, m.ucoexNAME LIMIT 25",Show me 25 examples of [Group -> Technique -> Mitigation].,"[""UcoexGROUPS"", ""UcoexMITIGATIONS"", ""UcoexMITREATTACK""]","[""UCOEXGROUPUSESTECHNIQUE"", ""UCOEXMITIGATES""]","[""ucoexNAME""]",2,[]
Graph Pattern Matching,Match threat groups to their campaigns and the software used in those campaigns.,"MATCH (g:UcoexGROUPS)<-[:UCOEXATTRIBUTEDTO]-(c:UcoexCAMPAIGNS)-[:UCOEXCAMPAIGNUSESSOFTWARE]->(s:UcoexSOFTWARE) RETURN g.ucoexNAME, c.ucoexNAME, s.ucoexNAME LIMIT 25",Show me 25 examples of [Group -> Campaign -> Software used in Campaign].,"[""UcoexCAMPAIGNS"", ""UcoexGROUPS"", ""UcoexSOFTWARE""]","[""UCOEXATTRIBUTEDTO"", ""UCOEXCAMPAIGNUSESSOFTWARE""]","[""ucoexNAME""]",2,[]
Graph Pattern Matching,Find CVEs and their corresponding CWE weaknesses that share a common exploit target.,"MATCH (c:UcoCVE)<-[:UCOHASCVE_ID]-(v:UcoVulnerability)<-[:UCOHASVULNERABILITY]-(et:UcoExploitTarget)-[:UCOHASWEAKNESS]->(w:UcoCWE) RETURN c.label, et.uri, w.ucocweID LIMIT 25",Show me 25 examples of [CVE -> Exploit Target -> Weakness (CWE)].,"[""UcoCVE"", ""UcoCWE"", ""UcoExploitTarget"", ""UcoVulnerability""]","[""UCOHASCVE_ID"", ""UCOHASVULNERABILITY"", ""UCOHASWEAKNESS""]","[""label"", ""ucocweID"", ""uri""]",3,[]
Graph Pattern Matching,Find pairs of threat groups that use the same attack technique.,"MATCH (g1:UcoexGROUPS)-[:UCOEXGROUPUSESTECHNIQUE]->(t:UcoexMITREATTACK)<-[:UCOEXGROUPUSESTECHNIQUE]-(g2:UcoexGROUPS) WHERE id(g1) < id(g2) RETURN g1.ucoexNAME, t.ucoexNAME, g2.ucoexNAME LIMIT 25",Show me 25 examples of two groups that use the same attack technique.,"[""UcoexGROUPS"", ""UcoexMITREATTACK""]","[""UCOEXGROUPUSESTECHNIQUE""]","[""ucoexNAME""]",2,[]
Graph Pattern Matching,Find cases where a group and a software tool use the same technique.,"MATCH (g:UcoexGROUPS)-[:UCOEXGROUPUSESTECHNIQUE]->(t:UcoexMITREATTACK)<-[:UCOEXSOFTWAREUSESTECHNIQUE]-(s:UcoexSOFTWARE) RETURN g.ucoexNAME, s.ucoexNAME, t.ucoexNAME LIMIT 25",Show me 25 examples of a group and software that use the same technique.,"[""UcoexGROUPS"", ""UcoexMITREATTACK"", ""UcoexSOFTWARE""]","[""UCOEXGROUPUSESTECHNIQUE"", ""UCOEXSOFTWAREUSESTECHNIQUE""]","[""ucoexNAME""]",2,[]
Graph Pattern Matching,Find techniques and software used in the same campaign.,"MATCH (t:UcoexMITREATTACK)<-[:UCOEXCAMPAIGNUSESTECHNIQUE]-(c:UcoexCAMPAIGNS)-[:UCOEXCAMPAIGNUSESSOFTWARE]->(s:UcoexSOFTWARE) RETURN c.ucoexNAME, t.ucoexNAME, s.ucoexNAME LIMIT 25",Show me 25 examples of [Campaign -> Technique -> Software] used together.,"[""UcoexCAMPAIGNS"", ""UcoexMITREATTACK"", ""UcoexSOFTWARE""]","[""UCOEXCAMPAIGNUSESSOFTWARE"", ""UCOEXCAMPAIGNUSESTECHNIQUE""]","[""ucoexNAME""]",2,[]
Graph Pattern Matching,"Find products (CPE) affected by a CVE, and the exploit targets for that CVE.","MATCH (cpe:UcoexCPE)<-[:UCOEXHASCPE]-(c:UcoCVE)<-[:UCOHASCVE_ID]-(:UcoVulnerability)<-[:UCOHASVULNERABILITY]-(et:UcoExploitTarget) RETURN c.label, cpe.uri, et.uri LIMIT 25",Show me 25 examples of [CVE -> Product (CPE) -> Exploit Target].,"[""UcoCVE"", ""UcoExploitTarget"", ""UcoVulnerability"", ""UcoexCPE""]","[""UCOEXHASCPE"", ""UCOHASCVE_ID"", ""UCOHASVULNERABILITY""]","[""label"", ""uri""]",3,[]
Graph Pattern Matching,Find pairs of groups that use the same software.,"MATCH (g1:UcoexGROUPS)-[:UCOEXGROUPUSESSOFTWARE]->(s:UcoexSOFTWARE)<-[:UCOEXGROUPUSESSOFTWARE]-(g2:UcoexGROUPS) WHERE id(g1) < id(g2) RETURN g1.ucoexNAME, s.ucoexNAME, g2.ucoexNAME LIMIT 25",Show me 25 examples of two groups that use the same software.,"[""UcoexGROUPS"", ""UcoexSOFTWARE""]","[""UCOEXGROUPUSESSOFTWARE""]","[""ucoexNAME""]",2,[]
Graph Pattern Matching,Find weaknesses (CWE) and vulnerabilities that exist on the same exploit target.,"MATCH (w:UcoCWE)<-[:UCOHASWEAKNESS]-(et:UcoExploitTarget)-[:UCOHASVULNERABILITY]->(v:UcoVulnerability) RETURN w.ucocweID, et.uri, v.uri LIMIT 25",Show me 25 examples of [Weakness (CWE) -> Exploit Target -> Vulnerability].,"[""UcoCWE"", ""UcoExploitTarget"", ""UcoVulnerability""]","[""UCOHASVULNERABILITY"", ""UCOHASWEAKNESS""]","[""ucocweID"", ""uri""]",2,[]
Graph Pattern Matching,Find observed examples linked to both a CVE and a CWE.,"MATCH (c:UcoCVE)<-[:UCOEXEXAMPLEOBSERVEDIN]-(o:UcoexObservedExample)<-[:UCOHASOBSERVEDEXAMPLE]-(w:UcoCWE) RETURN o.ucoexDESCRIPTION, c.label, w.ucocweID LIMIT 25",Show me 25 real-world examples linked to *both* a CVE and a CWE.,"[""UcoCVE"", ""UcoCWE"", ""UcoexObservedExample""]","[""UCOEXEXAMPLEOBSERVEDIN"", ""UCOHASOBSERVEDEXAMPLE""]","[""label"", ""ucocweID"", ""ucoexDESCRIPTION""]",2,[]
Comparative and Ranking,Rank threat groups by the number of 'Enterprise' techniques they use.,"MATCH (g:UcoexGROUPS)-[:UCOEXGROUPUSESTECHNIQUE]->(t:UcoexMITREATTACK {ucoexDOMAIN: 'Enterprise'}) RETURN g.ucoexNAME, count(t) AS enterpriseTechniques ORDER BY enterpriseTechniques DESC",Rank threat groups by how many 'Enterprise' techniques they use.,"[""UcoexGROUPS"", ""UcoexMITREATTACK""]","[""UCOEXGROUPUSESTECHNIQUE""]","[""ucoexDOMAIN"", ""ucoexNAME""]",1,"[""Enterprise""]"
Comparative and Ranking,List the top 5 most common software tools used by threat groups.,"MATCH (g:UcoexGROUPS)-[:UCOEXGROUPUSESSOFTWARE]->(s:UcoexSOFTWARE) RETURN s.ucoexNAME, count(g) AS groupCount ORDER BY groupCount DESC LIMIT 5",What are the top 5 software tools most used by threat groups?,"[""UcoexGROUPS"", ""UcoexSOFTWARE""]","[""UCOEXGROUPUSESSOFTWARE""]","[""ucoexNAME""]",1,[]
Comparative and Ranking,Which 10 CVEs have the highest exploitability score?,"MATCH (c:UcoCVE) WHERE c.ucoexploitabilityScore IS NOT NULL RETURN c.label, toFloat(c.ucoexploitabilityScore) AS score ORDER BY score DESC LIMIT 10",Which 10 CVEs are the most exploitable?,"[""UcoCVE""]",[],"[""label"", ""ucoexploitabilityScore""]",0,[]
Comparative and Ranking,Compare the number of techniques used by 'APT28' vs 'APT29'.,"MATCH (g:UcoexGROUPS)-[:UCOEXGROUPUSESTECHNIQUE]->(t:UcoexMITREATTACK) WHERE g.ucoexNAME IN ['APT28', 'APT29'] RETURN g.ucoexNAME, count(t) AS techniqueCount",How many techniques does 'APT28' use vs. 'APT29'?,"[""UcoexGROUPS"", ""UcoexMITREATTACK""]","[""UCOEXGROUPUSESTECHNIQUE""]","[""ucoexNAME""]",1,"[""APT28"", ""APT29""]"
Comparative and Ranking,"Rank CWEs by 'Likelihood of Exploit' (High, Medium, Low).","MATCH (w:UcoCWE) WHERE w.ucolikelihoodOfExploit IS NOT NULL RETURN w.ucocweID, w.ucolikelihoodOfExploit ORDER BY CASE w.ucolikelihoodOfExploit WHEN 'High' THEN 1 WHEN 'Medium' THEN 2 WHEN 'Low' THEN 3 ELSE 4 END",Rank weaknesses (CWEs) by their 'Likelihood of Exploit'.,"[""UcoCWE""]",[],"[""ucocweID"", ""ucolikelihoodOfExploit""]",0,"[""1"", ""2"", ""3"", ""4"", ""High"", ""Low"", ""Medium""]"
Comparative and Ranking,Find the top 10 techniques most commonly associated with software.,"MATCH (s:UcoexSOFTWARE)-[:UCOEXSOFTWAREUSESTECHNIQUE]->(t:UcoexMITREATTACK) RETURN t.ucoexNAME, count(s) AS softwareCount ORDER BY softwareCount DESC LIMIT 10",What are the top 10 techniques most often used by software?,"[""UcoexMITREATTACK"", ""UcoexSOFTWARE""]","[""UCOEXSOFTWAREUSESTECHNIQUE""]","[""ucoexNAME""]",1,[]
Comparative and Ranking,Rank groups by the number of distinct campaigns attributed to them.,"MATCH (g:UcoexGROUPS)<-[:UCOEXATTRIBUTEDTO]-(c:UcoexCAMPAIGNS) RETURN g.ucoexNAME, count(DISTINCT c) AS campaignCount ORDER BY campaignCount DESC",Rank groups by how many campaigns are attributed to them.,"[""UcoexCAMPAIGNS"", ""UcoexGROUPS""]","[""UCOEXATTRIBUTEDTO""]","[""ucoexNAME""]",1,[]
Comparative and Ranking,Compare the average impact score of 'CRITICAL' vs 'HIGH' severity CVEs.,"MATCH (c:UcoCVE) WHERE c.ucobaseSeverity IN ['CRITICAL', 'HIGH'] AND c.ucoimpactScore IS NOT NULL RETURN c.ucobaseSeverity, avg(toFloat(c.ucoimpactScore)) AS avgImpactScore",What's the average impact score for 'CRITICAL' vs. 'HIGH' CVEs?,"[""UcoCVE""]",[],"[""ucobaseSeverity"", ""ucoimpactScore""]",0,"[""CRITICAL"", ""HIGH""]"
Comparative and Ranking,Rank D3FEND techniques by how many MITRE techniques they are related to.,"MATCH (d:UcoexMITRED3FEND)-[:UCOEXHASMITREATTACK]->(t:UcoexMITREATTACK) RETURN d.ucoexMITRED3FEND_LABEL, count(t) AS relatedTechniques ORDER BY relatedTechniques DESC",Rank D3FEND defenses by how many attack techniques they counter.,"[""UcoexMITREATTACK"", ""UcoexMITRED3FEND""]","[""UCOEXHASMITREATTACK""]","[""ucoexMITRED3FEND_LABEL""]",1,[]
Comparative and Ranking,Which groups use more software tools than 'FIN7'?,"MATCH (g:UcoexGROUPS)-[:UCOEXGROUPUSESSOFTWARE]->(s:UcoexSOFTWARE) WITH g, count(s) AS softwareCount MATCH (g_fin7:UcoexGROUPS {ucoexNAME: 'FIN7'})-[:UCOEXGROUPUSESSOFTWARE]->(s_fin7:UcoexSOFTWARE) WITH g, softwareCount, count(s_fin7) AS fin7SoftwareCount WHERE softwareCount > fin7SoftwareCount RETURN g.ucoexNAME, softwareCount",Which groups use more software tools than 'FIN7'?,"[""UcoexGROUPS"", ""UcoexSOFTWARE""]","[""UCOEXGROUPUSESSOFTWARE""]","[""ucoexNAME""]",2,"[""FIN7""]"
Comparative and Ranking,"Rank CVEs by severity (CRITICAL, HIGH, MEDIUM, LOW).","MATCH (c:UcoCVE) RETURN c.label, c.ucobaseSeverity ORDER BY CASE c.ucobaseSeverity WHEN 'CRITICAL' THEN 1 WHEN 'HIGH' THEN 2 WHEN 'MEDIUM' THEN 3 WHEN 'LOW' THEN 4 ELSE 5 END LIMIT 50","Show me 50 CVEs, ranked by severity.","[""UcoCVE""]",[],"[""label"", ""ucobaseSeverity""]",0,"[""1"", ""2"", ""3"", ""4"", ""5"", ""CRITICAL"", ""HIGH"", ""LOW"", ""MEDIUM""]"
Existence and Set Operations Queries,Find software used by 'APT28' that was NOT used in the 'SolarWinds Orion' campaign.,MATCH (g:UcoexGROUPS {ucoexNAME: 'APT28'})-[:UCOEXGROUPUSESSOFTWARE]->(s:UcoexSOFTWARE) WHERE NOT EXISTS { (c:UcoexCAMPAIGNS {ucoexNAME: 'SolarWinds Orion'})-[:UCOEXCAMPAIGNUSESSOFTWARE]->(s) } RETURN s.ucoexNAME,Find software used by 'APT28' that was *not* used in the 'SolarWinds Orion' campaign.,"[""UcoexCAMPAIGNS"", ""UcoexGROUPS"", ""UcoexSOFTWARE""]","[""UCOEXCAMPAIGNUSESSOFTWARE"", ""UCOEXGROUPUSESSOFTWARE""]","[""ucoexNAME""]",2,"[""APT28"", ""SolarWinds Orion""]"
Existence and Set Operations Queries,Find all groups that use at least one technique.,MATCH (g:UcoexGROUPS) WHERE EXISTS { (g)-[:UCOEXGROUPUSESTECHNIQUE]->(:UcoexMITREATTACK) } RETURN g.ucoexNAME,Find all groups that use at least one attack technique.,"[""UcoexGROUPS"", ""UcoexMITREATTACK""]","[""UCOEXGROUPUSESTECHNIQUE""]","[""ucoexNAME""]",1,[]
Existence and Set Operations Queries,(Union) List all techniques used by 'Lazarus Group' OR associated with 'Mimikatz' software.,MATCH (t:UcoexMITREATTACK) WHERE EXISTS { (:UcoexGROUPS {ucoexNAME: 'Lazarus Group'})-[:UCOEXGROUPUSESTECHNIQUE]->(t) } OR EXISTS { (:UcoexSOFTWARE {ucoexNAME: 'Mimikatz'})-[:UCOEXSOFTWAREUSESTECHNIQUE]->(t) } RETURN t.ucoexNAME,List all techniques used by 'Lazarus Group' OR 'Mimikatz'.,"[""UcoexGROUPS"", ""UcoexMITREATTACK"", ""UcoexSOFTWARE""]","[""UCOEXGROUPUSESTECHNIQUE"", ""UCOEXSOFTWAREUSESTECHNIQUE""]","[""ucoexNAME""]",2,"[""Lazarus Group"", ""Mimikatz""]"
Existence and Set Operations Queries,List all exploit targets that have a vulnerability but NO associated weakness (CWE).,MATCH (et:UcoExploitTarget) WHERE EXISTS { (et)-[:UCOHASVULNERABILITY]->(:UcoVulnerability) } AND NOT EXISTS { (et)-[:UCOHASWEAKNESS]->(:UcoCWE) } RETURN et.uri,List exploit targets that have a vulnerability but NO associated weakness (CWE).,"[""UcoCWE"", ""UcoExploitTarget"", ""UcoVulnerability""]","[""UCOHASVULNERABILITY"", ""UCOHASWEAKNESS""]","[""uri""]",2,[]
Existence and Set Operations Queries,(Union) List all groups OR software associated with the 'SolarWinds Orion' campaign.,MATCH (n) WHERE EXISTS { (:UcoexCAMPAIGNS {ucoexNAME: 'SolarWinds Orion'})-[:UCOEXATTRIBUTEDTO]->(n) } OR EXISTS { (:UcoexCAMPAIGNS {ucoexNAME: 'SolarWinds Orion'})-[:UCOEXCAMPAIGNUSESSOFTWARE]->(n) } RETURN n.ucoexNAME,List all groups and software associated with the 'SolarWinds Orion' campaign.,"[""UcoexCAMPAIGNS""]","[""UCOEXATTRIBUTEDTO"", ""UCOEXCAMPAIGNUSESSOFTWARE""]","[""ucoexNAME""]",2,"[""SolarWinds Orion""]"
Existence and Set Operations Queries,(Intersection) Find CVEs that are 'CRITICAL' AND have an observed example.,MATCH (c:UcoCVE {ucobaseSeverity: 'CRITICAL'}) WHERE EXISTS { (c)<-[:UCOEXEXAMPLEOBSERVEDIN]-(:UcoexObservedExample) } RETURN c.label,Find 'CRITICAL' CVEs that *also* have a real-world observed example.,"[""UcoCVE"", ""UcoexObservedExample""]","[""UCOEXEXAMPLEOBSERVEDIN""]","[""label"", ""ucobaseSeverity""]",1,"[""CRITICAL""]"
Existence and Set Operations Queries,List all mitigations that do NOT mitigate any known technique.,MATCH (m:UcoexMITIGATIONS) WHERE NOT EXISTS { (m)-[:UCOEXMITIGATES]->(:UcoexMITREATTACK) } RETURN m.ucoexNAME,List all mitigations that do *not* counter any known technique.,"[""UcoexMITIGATIONS"", ""UcoexMITREATTACK""]","[""UCOEXMITIGATES""]","[""ucoexNAME""]",1,[]
Existence and Set Operations Queries,(Union) List all CVEs from 2023 OR with 'HIGH' impact score.,MATCH (c:UcoCVE) MATCH (v:UcoVulnerability)-[:UCOHASCVE_ID]->(c) WHERE v.ucopublishedDateTime STARTS WITH '2023' OR c.ucoimpactScore = 'HIGH' RETURN DISTINCT c.label,List all CVEs from 2023 OR with a 'HIGH' impact score.,"[""UcoCVE"", ""UcoVulnerability""]","[""UCOHASCVE_ID""]","[""label"", ""ucoimpactScore"", ""ucopublishedDateTime""]",1,"[""2023"", ""HIGH""]"
Existence and Set Operations Queries,(Intersection) Find software used by 'FIN7' AND 'Lazarus Group' AND 'APT28'.,MATCH (g1:UcoexGROUPS {ucoexNAME: 'FIN7'})-[:UCOEXGROUPUSESSOFTWARE]->(s:UcoexSOFTWARE)<-[:UCOEXGROUPUSESSOFTWARE]-(g2:UcoexGROUPS {ucoexNAME: 'Lazarus Group'}) MATCH (g3:UcoexGROUPS {ucoexNAME: 'APT28'})-[:UCOEXGROUPUSESSOFTWARE]->(s) RETURN s.ucoexNAME,What software is used by 'FIN7' AND 'Lazarus Group' AND 'APT28'?,"[""UcoexGROUPS"", ""UcoexSOFTWARE""]","[""UCOEXGROUPUSESSOFTWARE""]","[""ucoexNAME""]",3,"[""APT28"", ""FIN7"", ""Lazarus Group""]"
Existence and Set Operations Queries,(Difference) List all 'Enterprise' techniques NOT mitigated by any 'UcoexMITIGATIONS'.,MATCH (t:UcoexMITREATTACK {ucoexDOMAIN: 'Enterprise'}) WHERE NOT EXISTS { (t)<-[:UCOEXMITIGATES]-(:UcoexMITIGATIONS) } RETURN t.ucoexNAME,List 'Enterprise' techniques that are *not* mitigated by anything. ,"[""UcoexMITIGATIONS"", ""UcoexMITREATTACK""]","[""UCOEXMITIGATES""]","[""ucoexDOMAIN"", ""ucoexNAME""]",1,"[""Enterprise""]"
Aggregation and Counting,How many total CWE entries are in the database?,MATCH (c:UcoCWE) RETURN count(c) AS totalCWEs,"What is the total count of nodes with the UcoCWE label, returned as total_CWEs?","[""UcoCWE""]",[],[],0,[]
Aggregation and Counting,"What is the count of CWEs grouped by their abstraction level (e.g., Variant, Class)?","MATCH (c:UcoCWE) RETURN c.ucoabstraction AS abstractionLevel, count(c) AS count ORDER BY count DESC","Group UcoCWE nodes by their ucoabstraction property, count each group, and return the abstraction level and count, sorted descending by count.","[""UcoCWE""]",[],"[""ucoabstraction""]",0,[]
