question,category,gold_cypher,generated_cypher,kg_valid,pass_at_1,output_jaccard,jaro_winkler,token_jaccard,rouge_l,token_f1,bleu_4,jarou_factor,gold_error,gen_error
Rank threat groups by the number of 'Enterprise' domain techniques they use.,Comparative and Ranking,"MATCH (g:UcoexGROUPS)-[:UCOEXGROUPUSESTECHNIQUE]->(t:UcoexMITREATTACK {ucoexDOMAIN: 'Enterprise'}) RETURN g.ucoexNAME, count(t) AS techniqueCount ORDER BY techniqueCount DESC","Here is the Cypher query that answers the question:

MATCH (g:UcoexGROUPS)-[:UCOEXGROUPUSESTECHNIQUE]->(t:UcoexMITREATTACK {ucoexDOMAIN: 'Enterprise'})
RETURN g.ucoexNAME, COUNT(DISTINCT t) AS enterpriseTechniquesUsed
ORDER BY enterpriseTechniquesUsed DESC",0,0,0.0,0.7205540765156638,0.5769230769230769,0.7083333333333333,0.7317073170731707,0.43220064476702275,0.7201982423073893,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'Here': expected
  ""ALTER""
  ""CALL""
  ""CREATE""
  ""DEALLOCATE""
  ""DELETE""
  ""DENY""
  ""DETACH""
  ""DROP""
  ""DRYRUN""
  ""ENABLE""
  ""FINISH""
  ""FOREACH""
  ""GRANT""
  ""INSERT""
  ""LOAD""
  ""MATCH""
  ""MERGE""
  ""NODETACH""
  ""OPTIONAL""
  ""REALLOCATE""
  ""REMOVE""
  ""RENAME""
  ""RETURN""
  ""REVOKE""
  ""SET""
  ""SHOW""
  ""START""
  ""STOP""
  ""TERMINATE""
  ""UNWIND""
  ""USE""
  ""USING""
  ""WITH"" (line 1, column 1 (offset: 0))
""Here is the Cypher query that answers the question:""
 ^}"
List the top 10 most exploitable 'CRITICAL' CVEs that allow full privilege escalation.,Comparative and Ranking,"MATCH (c:UcoCVE {ucobaseSeverity: 'CRITICAL', ucoobtainAllPrivilege: 'true'}) RETURN c.label, toFloat(c.ucoexploitabilityScore) AS exploitScore ORDER BY exploitScore DESC LIMIT 10","MATCH (v:UcoVulnerability {ucobaseSeverity: 'CRITICAL'})-[:UCOHASCVE_ID]->(c:UcoCVE)-[:UCOEXHASCPE]->(p:UcoexCPE) WHERE toFloat(c.ucoeExploitabilityScore) >= 5 RETURN c.label, toFloat(c.ucoeExploitabilityScore) AS exploitabilityScore ORDER BY exploitabilityScore DESC LIMIT 10",0,1,1.0,0.8326280347455962,0.5,0.5490196078431373,0.6666666666666666,0.2045751403232798,0.6827714364184668,,
Which weaknesses (CWEs) are associated with the most attack patterns (CAPECs)?,Comparative and Ranking,"MATCH (ca:UcoexCAPEC)-[:UCOEXHASRELATEDWEAKNESS]->(w:UcoCWE) RETURN w.ucocweID, w.ucocweName, count(ca) AS capecCount ORDER BY capecCount DESC LIMIT 10","Here is the Cypher query that answers the question:


MATCH (w:UcoCWE)-[:UCOEXHASRELATEDWEAKNESS]->(ca:UcoexCAPEC)
WITH w, COUNT(ca) AS capecCount
ORDER BY capecCount DESC
RETURN DISTINCT w.ucocweID AS cwe_id, capecCount
LIMIT 10;


This query starts by matching the `UcoCWE` nodes to their related `UcoexCAPEC` attack patterns using the `UCOEXHASRELATEDWEAKNESS` relationship. It then uses a `WITH` clause to create an anonymous node with two properties: the `UcoCWE` ID and the count of related CAPECs (which it calls `capecCount`). The query then orders this result set by the `capecCount` in descending order, so that we see the CWEs associated with the most CAPECs at the top. Finally, it returns only the distinct CWE IDs and their corresponding CAPEC counts, limited to the top 10 results.",0,0,0.0,0.5665440890989162,0.20253164556962025,0.1917808219178082,0.3368421052631579,0.07298553970052364,0.3650556720932941,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'Here': expected
  ""ALTER""
  ""CALL""
  ""CREATE""
  ""DEALLOCATE""
  ""DELETE""
  ""DENY""
  ""DETACH""
  ""DROP""
  ""DRYRUN""
  ""ENABLE""
  ""FINISH""
  ""FOREACH""
  ""GRANT""
  ""INSERT""
  ""LOAD""
  ""MATCH""
  ""MERGE""
  ""NODETACH""
  ""OPTIONAL""
  ""REALLOCATE""
  ""REMOVE""
  ""RENAME""
  ""RETURN""
  ""REVOKE""
  ""SET""
  ""SHOW""
  ""START""
  ""STOP""
  ""TERMINATE""
  ""UNWIND""
  ""USE""
  ""USING""
  ""WITH"" (line 1, column 1 (offset: 0))
""Here is the Cypher query that answers the question:""
 ^}"
"List all CAPEC patterns, ordered first by 'High' severity, then by 'High' likelihood.",Comparative and Ranking,"MATCH (ca:UcoexCAPEC) RETURN ca.ucoexCAPEC_name, ca.ucoexSeverity, ca.ucoexLikelihood ORDER BY ca.ucoexSeverity DESC, ca.ucoexLikelihood DESC","Here is the Cypher query that answers the question:

MATCH (ca:UcoexCAPEC)-[:UCOEXHASATTACKPATTERN]->(:UcoVulnerability {ucobaseSeverity: 'High', ucoLikelihood: 'High'}) RETURN ca.ucoexCAPEC_name ORDER BY ca.ucoexCAPEC_name ASC",0,0,0.0,0.6339380504912309,0.2916666666666667,0.40909090909090906,0.45161290322580644,0.0,0.4982139542693154,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'Here': expected
  ""ALTER""
  ""CALL""
  ""CREATE""
  ""DEALLOCATE""
  ""DELETE""
  ""DENY""
  ""DETACH""
  ""DROP""
  ""DRYRUN""
  ""ENABLE""
  ""FINISH""
  ""FOREACH""
  ""GRANT""
  ""INSERT""
  ""LOAD""
  ""MATCH""
  ""MERGE""
  ""NODETACH""
  ""OPTIONAL""
  ""REALLOCATE""
  ""REMOVE""
  ""RENAME""
  ""RETURN""
  ""REVOKE""
  ""SET""
  ""SHOW""
  ""START""
  ""STOP""
  ""TERMINATE""
  ""UNWIND""
  ""USE""
  ""USING""
  ""WITH"" (line 1, column 1 (offset: 0))
""Here is the Cypher query that answers the question:""
 ^}"
Find CVEs where the impact score is greater than the exploitability score.,Comparative and Ranking,"MATCH (c:UcoCVE) WHERE toFloat(c.ucoimpactScore) > toFloat(c.ucoexploitabilityScore) RETURN c.label, c.ucoimpactScore, c.ucoexploitabilityScore","Here is the valid and executable Cypher query:


MATCH (v:UcoVulnerability) 
WHERE toFloat(v.ucoimpactScore) > toFloat(v.ucoeExploitabilityScore)
RETURN DISTINCT v.label",0,0,0.0,0.6858511146972686,0.2857142857142857,0.358974358974359,0.4444444444444444,0.0,0.49642330603869067,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'Here': expected
  ""ALTER""
  ""CALL""
  ""CREATE""
  ""DEALLOCATE""
  ""DELETE""
  ""DENY""
  ""DETACH""
  ""DROP""
  ""DRYRUN""
  ""ENABLE""
  ""FINISH""
  ""FOREACH""
  ""GRANT""
  ""INSERT""
  ""LOAD""
  ""MATCH""
  ""MERGE""
  ""NODETACH""
  ""OPTIONAL""
  ""REALLOCATE""
  ""REMOVE""
  ""RENAME""
  ""RETURN""
  ""REVOKE""
  ""SET""
  ""SHOW""
  ""START""
  ""STOP""
  ""TERMINATE""
  ""UNWIND""
  ""USE""
  ""USING""
  ""WITH"" (line 1, column 1 (offset: 0))
""Here is the valid and executable Cypher query:""
 ^}"
List the top 10 most vulnerable products (CPEs) based on the number of 'CRITICAL' CVEs.,Comparative and Ranking,"MATCH (c:UcoCVE {ucobaseSeverity: 'CRITICAL'})-[:UCOEXHASCPE]->(p:UcoexCPE) RETURN p.cpeName, count(c) AS criticalCveCount ORDER BY criticalCveCount DESC LIMIT 10","MATCH (cpe:UcoexCPE)-[:UCOEXHASCPE]->(v:UcoVulnerability {ucobaseSeverity: 'CRITICAL'})-[:UCOHASCVE_ID]->(:UcoCVE) 
RETURN cpe.uri AS product, count(DISTINCT v) as criticalCveCount ORDER BY criticalCveCount DESC LIMIT 10",0,1,1.0,0.8519613665990478,0.6,0.5531914893617021,0.7499999999999999,0.32163973638587373,0.7183842853202499,,
Rank 'Mobile' domain ATT&CK techniques by the number of available mitigations.,Comparative and Ranking,"MATCH (m:UcoexMITIGATIONS)-[:UCOEXMITIGATES]->(t:UcoexMITREATTACK {ucoexDOMAIN: 'Mobile'}) RETURN t.ucoexNAME, count(m) AS mitigationCount ORDER BY mitigationCount DESC","Here is the Cypher query:

MATCH (t:UcoexMITREATTACK {ucoexDOMAIN: 'Mobile'})<-[:UCOEXMITIGATES]-(m:UcoexMITIGATIONS) 
RETURN t.ucoexNAME AS technique, COUNT(m) AS mitigationCount 
ORDER BY mitigationCount DESC",0,0,0.0,0.7665519219736087,0.7272727272727273,0.7111111111111111,0.8421052631578948,0.4390960897971484,0.7732560987475382,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'Here': expected
  ""ALTER""
  ""CALL""
  ""CREATE""
  ""DEALLOCATE""
  ""DELETE""
  ""DENY""
  ""DETACH""
  ""DROP""
  ""DRYRUN""
  ""ENABLE""
  ""FINISH""
  ""FOREACH""
  ""GRANT""
  ""INSERT""
  ""LOAD""
  ""MATCH""
  ""MERGE""
  ""NODETACH""
  ""OPTIONAL""
  ""REALLOCATE""
  ""REMOVE""
  ""RENAME""
  ""RETURN""
  ""REVOKE""
  ""SET""
  ""SHOW""
  ""START""
  ""STOP""
  ""TERMINATE""
  ""UNWIND""
  ""USE""
  ""USING""
  ""WITH"" (line 1, column 1 (offset: 0))
""Here is the Cypher query:""
 ^}"
Which campaigns are attributed to the most threat groups?,Comparative and Ranking,"MATCH (c:UcoexCAMPAIGNS)-[:UCOEXATTRIBUTEDTO]->(g:UcoexGROUPS) RETURN c.ucoexNAME, count(g) AS groupCount ORDER BY groupCount DESC","Here is the valid, executable Cypher query:

MATCH (g:UcoexGROUPS)-[:UCOEXATTRIBUTEDTO]-(c:UcoexCAMPAIGNS) 
WHERE c.name = ""WannaCry"" 
RETURN COUNT(DISTINCT g) AS groupsWithCampaigns",0,0,0.0,0.6707445946384,0.34615384615384615,0.35,0.5142857142857143,0.0,0.5116767696413714,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'Here': expected
  ""ALTER""
  ""CALL""
  ""CREATE""
  ""DEALLOCATE""
  ""DELETE""
  ""DENY""
  ""DETACH""
  ""DROP""
  ""DRYRUN""
  ""ENABLE""
  ""FINISH""
  ""FOREACH""
  ""GRANT""
  ""INSERT""
  ""LOAD""
  ""MATCH""
  ""MERGE""
  ""NODETACH""
  ""OPTIONAL""
  ""REALLOCATE""
  ""REMOVE""
  ""RENAME""
  ""RETURN""
  ""REVOKE""
  ""SET""
  ""SHOW""
  ""START""
  ""STOP""
  ""TERMINATE""
  ""UNWIND""
  ""USE""
  ""USING""
  ""WITH"" (line 1, column 1 (offset: 0))
""Here is the valid, executable Cypher query:""
 ^}"
"List all CWEs, ordered by their likelihood of exploit (High to Low).",Comparative and Ranking,"MATCH (w:UcoCWE) WHERE w.ucolikelihoodOfExploit IS NOT NULL RETURN w.ucocweID, w.ucocweName, w.ucolikelihoodOfExploit ORDER BY w.ucolikelihoodOfExploit DESC","Here is the Cypher query:

MATCH (w:UcoCWE)-[:UCOHASWEAKNESS]->(et:UcoExploitTarget)-[:UCOHASVULNERABILITY]->(v:UcoVulnerability)<-[:has]-(es:Float) 
WHERE es IS NOT NULL
RETURN w.ucodescription AS cweDescription, es DESC 

Note: This query assumes that the exploitability score (es) is a numeric value. If it's not, you may need to adjust the query accordingly.",0,0,0.0,0.5761132000113908,0.1875,0.26666666666666666,0.31578947368421056,0.08917631497150462,0.38618978012075605,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'Here': expected
  ""ALTER""
  ""CALL""
  ""CREATE""
  ""DEALLOCATE""
  ""DELETE""
  ""DENY""
  ""DETACH""
  ""DROP""
  ""DRYRUN""
  ""ENABLE""
  ""FINISH""
  ""FOREACH""
  ""GRANT""
  ""INSERT""
  ""LOAD""
  ""MATCH""
  ""MERGE""
  ""NODETACH""
  ""OPTIONAL""
  ""REALLOCATE""
  ""REMOVE""
  ""RENAME""
  ""RETURN""
  ""REVOKE""
  ""SET""
  ""SHOW""
  ""START""
  ""STOP""
  ""TERMINATE""
  ""UNWIND""
  ""USE""
  ""USING""
  ""WITH"" (line 1, column 1 (offset: 0))
""Here is the Cypher query:""
 ^}"
"Rank CAPEC patterns by severity (descending) and then by the skill required (ascending, assuming 'Low' is easier).",Comparative and Ranking,"MATCH (ca:UcoexCAPEC) RETURN ca.ucoexCAPEC_name, ca.ucoexSeverity, ca.ucoexSkills_Required ORDER BY ca.ucoexSeverity DESC, ca.ucoexSkills_Required ASC","Here is the Cypher query that answers the question:


MATCH (ca:UcoexCAPEC)-[:UCOEXHASTAXONOMYMAPPING]->(a:UcoexMITREATTACK)
WHERE a.ucoexMitreAttack_id = 'T1059' AND ca.ucoexSeverity IS NOT NULL
WITH ca, toFloat(ca.ucoexSeverity) AS severity, a.ucoexSkillLevel AS skill
ORDER BY severity DESC, skill ASC
RETURN ca.capecId AS capec, count(DISTINCT (v:UcoVulnerability)-[:UCOEXHASCVE_ID]->(c:UcoCVE)) AS vulnerabilityCount",0,0,0.0,0.6215490768157284,0.20454545454545456,0.2702702702702703,0.33962264150943394,0.0,0.41048066286514423,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'Here': expected
  ""ALTER""
  ""CALL""
  ""CREATE""
  ""DEALLOCATE""
  ""DELETE""
  ""DENY""
  ""DETACH""
  ""DROP""
  ""DRYRUN""
  ""ENABLE""
  ""FINISH""
  ""FOREACH""
  ""GRANT""
  ""INSERT""
  ""LOAD""
  ""MATCH""
  ""MERGE""
  ""NODETACH""
  ""OPTIONAL""
  ""REALLOCATE""
  ""REMOVE""
  ""RENAME""
  ""RETURN""
  ""REVOKE""
  ""SET""
  ""SHOW""
  ""START""
  ""STOP""
  ""TERMINATE""
  ""UNWIND""
  ""USE""
  ""USING""
  ""WITH"" (line 1, column 1 (offset: 0))
""Here is the Cypher query that answers the question:""
 ^}"
List the top 5 least mitigated 'Enterprise' techniques used by 'APT29'.,Comparative and Ranking,"MATCH (g:UcoexGROUPS {ucoexNAME: 'APT29'})-[:UCOEXGROUPUSESTECHNIQUE]->(t:UcoexMITREATTACK {ucoexDOMAIN: 'Enterprise'}) OPTIONAL MATCH (m:UcoexMITIGATIONS)-[:UCOEXMITIGATES]->(t) RETURN t.ucoexNAME, count(m) AS mitigationCount ORDER BY mitigationCount ASC LIMIT 5","MATCH (g:UcoexGROUPS {ucoexNAME: 'APT29'})-[:UCOEXGROUPUSESTECHNIQUE]->(t:UcoexMITREATTACK {ucoexDOMAIN: 'Enterprise'}) 
OPTIONAL MATCH (m:UcoexMITIGATIONS)-[:UCOEXMITIGATES]->(t) 
RETURN t.ucoexNAME, count(m) AS mitigationCount 
ORDER BY mitigationCount ASC 
LIMIT 5",0,1,1.0,0.997003745318352,1.0,1.0,1.0,1.0,0.9990012484394507,,
Find CVEs with an exploitability score higher than 3.5 and an impact score lower than 5.0.,Comparative and Ranking,MATCH (c:UcoCVE) WHERE toFloat(c.ucoexploitabilityScore) > 3.5 AND toFloat(c.ucoimpactScore) < 5.0 RETURN c.label,"Here is the Cypher query that answers the question:


MATCH (c:UcoCVE)
WHERE toFloat(c.ucoeExploitScore) > 3.5 AND toFloat(c.ucoImpactScore) < 5.0
RETURN c.label, c.ucoeExploitScore, c.ucoImpactScore
ORDER BY c.ucoeExploitScore DESC
LIMIT 100",0,0,0.0,0.6572725008967969,0.4444444444444444,0.6071428571428572,0.6153846153846155,0.3787739369739191,0.6265999911414232,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'Here': expected
  ""ALTER""
  ""CALL""
  ""CREATE""
  ""DEALLOCATE""
  ""DELETE""
  ""DENY""
  ""DETACH""
  ""DROP""
  ""DRYRUN""
  ""ENABLE""
  ""FINISH""
  ""FOREACH""
  ""GRANT""
  ""INSERT""
  ""LOAD""
  ""MATCH""
  ""MERGE""
  ""NODETACH""
  ""OPTIONAL""
  ""REALLOCATE""
  ""REMOVE""
  ""RENAME""
  ""RETURN""
  ""REVOKE""
  ""SET""
  ""SHOW""
  ""START""
  ""STOP""
  ""TERMINATE""
  ""UNWIND""
  ""USE""
  ""USING""
  ""WITH"" (line 1, column 1 (offset: 0))
""Here is the Cypher query that answers the question:""
 ^}"
List all threat groups that have at least one known technique.,Existence and Set Operations Queries,MATCH (g:UcoexGROUPS)-[:UCOEXGROUPUSESTECHNIQUE]->(:UcoexMITREATTACK) RETURN DISTINCT g.ucoexNAME,"MATCH (g:UcoexGROUPS)-[:UCOEXGROUPUSESTECHNIQUE]->(t:UcoexMITREATTACK)<-[:has]-(:Technique {ucoexMITREATTACK: true}) 
RETURN DISTINCT g.ucoexNAME AS groupsWithTech",0,0,0.0,0.8932452090316868,0.5714285714285714,0.72,0.7272727272727273,0.31535540524901323,0.7801726454348047,,
Find all ATT&CK techniques that have no mitigations.,Existence and Set Operations Queries,MATCH (t:UcoexMITREATTACK) WHERE NOT (t)<-[:UCOEXMITIGATES]-(:UcoexMITIGATIONS) RETURN t.ucoexNAME,"Here is the Cypher query:

MATCH (t:UcoexMITREATTACK)-[:UCOEXMITIGATES]->(m:UcoexMITIGATIONS)
WHERE NOT EXISTS { m }
RETURN DISTINCT t.ucoexNAME AS techniqueName
LIMIT 1000;",0,0,0.0,0.6798577782192888,0.42857142857142855,0.4705882352941176,0.6,0.0,0.5834820045044689,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'Here': expected
  ""ALTER""
  ""CALL""
  ""CREATE""
  ""DEALLOCATE""
  ""DELETE""
  ""DENY""
  ""DETACH""
  ""DROP""
  ""DRYRUN""
  ""ENABLE""
  ""FINISH""
  ""FOREACH""
  ""GRANT""
  ""INSERT""
  ""LOAD""
  ""MATCH""
  ""MERGE""
  ""NODETACH""
  ""OPTIONAL""
  ""REALLOCATE""
  ""REMOVE""
  ""RENAME""
  ""RETURN""
  ""REVOKE""
  ""SET""
  ""SHOW""
  ""START""
  ""STOP""
  ""TERMINATE""
  ""UNWIND""
  ""USE""
  ""USING""
  ""WITH"" (line 1, column 1 (offset: 0))
""Here is the Cypher query:""
 ^}"
List all software (UcoexSOFTWARE) that is not associated with any ATT&CK technique.,Existence and Set Operations Queries,MATCH (s:UcoexSOFTWARE) WHERE NOT (s)-[:UCOEXSOFTWAREUSESTECHNIQUE]->(:UcoexMITREATTACK) RETURN s.ucoexNAME,"Here is the Cypher query:


MATCH (s:UcoexSOFTWARE)-[:UCOEXSOFTWAREUSESTECHNIQUE]-(a:UcoexMITREATTACK)
WHERE NOT EXISTS { a }
RETURN s.ucoexNAME AS software",0,0,0.0,0.7192866842399552,0.5,0.5161290322580645,0.6666666666666666,0.0,0.6340274610548954,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'Here': expected
  ""ALTER""
  ""CALL""
  ""CREATE""
  ""DEALLOCATE""
  ""DELETE""
  ""DENY""
  ""DETACH""
  ""DROP""
  ""DRYRUN""
  ""ENABLE""
  ""FINISH""
  ""FOREACH""
  ""GRANT""
  ""INSERT""
  ""LOAD""
  ""MATCH""
  ""MERGE""
  ""NODETACH""
  ""OPTIONAL""
  ""REALLOCATE""
  ""REMOVE""
  ""RENAME""
  ""RETURN""
  ""REVOKE""
  ""SET""
  ""SHOW""
  ""START""
  ""STOP""
  ""TERMINATE""
  ""UNWIND""
  ""USE""
  ""USING""
  ""WITH"" (line 1, column 1 (offset: 0))
""Here is the Cypher query:""
 ^}"
Find all CWEs that have no observed real-world examples.,Existence and Set Operations Queries,"MATCH (w:UcoCWE) WHERE NOT (w)-[:UCOHASOBSERVEDEXAMPLE]->(:UcoexObservedExample) RETURN w.ucocweID, w.ucocweName",MATCH (cwe:UcoCWE)-[:UCOHASOBSERVEDEXAMPLE]->(:UcoexObservedExample) WHERE NOT EXISTS { ()-[:UCOEXEXAMPLEOBSERVEDIN]->(cwe) } RETURN cwe.ucodescription,1,0,0.0,0.8340395531620697,0.5,0.38461538461538464,0.6666666666666666,0.0,0.628440534814707,,
"Find all details for a specific list of CVEs: 'CVE-2023-0001', 'CVE-2023-0002'.",Existence and Set Operations Queries,"MATCH (c:UcoCVE) WHERE c.label IN ['CVE-2023-0001', 'CVE-2023-0002'] RETURN c","Here is the Cypher query that answers your question:


MATCH (cve:UcoCVE {label: ['CVE-2023-0001', 'CVE-2023-0002']}) 
RETURN cve.label, cve.baseSeverity, cve.publishedDate, cve.exploitabilityScore",0,0,0.0,0.6251177905403047,0.34782608695652173,0.46511627906976744,0.5161290322580645,0.22229849552064015,0.5354543672893789,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'Here': expected
  ""ALTER""
  ""CALL""
  ""CREATE""
  ""DEALLOCATE""
  ""DELETE""
  ""DENY""
  ""DETACH""
  ""DROP""
  ""DRYRUN""
  ""ENABLE""
  ""FINISH""
  ""FOREACH""
  ""GRANT""
  ""INSERT""
  ""LOAD""
  ""MATCH""
  ""MERGE""
  ""NODETACH""
  ""OPTIONAL""
  ""REALLOCATE""
  ""REMOVE""
  ""RENAME""
  ""RETURN""
  ""REVOKE""
  ""SET""
  ""SHOW""
  ""START""
  ""STOP""
  ""TERMINATE""
  ""UNWIND""
  ""USE""
  ""USING""
  ""WITH"" (line 1, column 1 (offset: 0))
""Here is the Cypher query that answers your question:""
 ^}"
"Find all groups that use any of the following techniques: 'Phishing', 'Data Encrypted for Impact'.",Existence and Set Operations Queries,"MATCH (g:UcoexGROUPS)-[:UCOEXGROUPUSESTECHNIQUE]->(t:UcoexMITREATTACK) WHERE t.ucoexNAME IN ['Phishing', 'Data Encrypted for Impact'] RETURN DISTINCT g.ucoexNAME","Here is the Cypher query:

MATCH (g:UcoexGROUPS)-[:UCOEXGROUPUSESTECHNIQUE]->(t:UcoexMITREATTACK) 
WHERE t.ucoexNAME IN ['Phishing', 'Data Encrypted for Impact'] 
RETURN DISTINCT g.ucoexNAME",0,0,0.0,0.7897025171624713,0.7619047619047619,0.8837209302325582,0.8648648648648648,0.7771475625141703,0.8460961040866314,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'Here': expected
  ""ALTER""
  ""CALL""
  ""CREATE""
  ""DEALLOCATE""
  ""DELETE""
  ""DENY""
  ""DETACH""
  ""DROP""
  ""DRYRUN""
  ""ENABLE""
  ""FINISH""
  ""FOREACH""
  ""GRANT""
  ""INSERT""
  ""LOAD""
  ""MATCH""
  ""MERGE""
  ""NODETACH""
  ""OPTIONAL""
  ""REALLOCATE""
  ""REMOVE""
  ""RENAME""
  ""RETURN""
  ""REVOKE""
  ""SET""
  ""SHOW""
  ""START""
  ""STOP""
  ""TERMINATE""
  ""UNWIND""
  ""USE""
  ""USING""
  ""WITH"" (line 1, column 1 (offset: 0))
""Here is the Cypher query:""
 ^}"
Which CVEs are not associated with any CPE (product)?,Existence and Set Operations Queries,MATCH (c:UcoCVE) WHERE NOT (c)-[:UCOEXHASCPE]->(:UcoexCPE) RETURN c.label,MATCH (cve:UcoCVE)-[:UCOEXHASCPE*0..1]->(:UcoexCPE) WHERE NOT EXISTS ((cve)-[:UCOEXHASCPE]->()) RETURN DISTINCT cve.label,1,0,0.0,0.832989924148081,0.5714285714285714,0.5185185185185185,0.7272727272727274,0.0,0.6929270566464423,,
List all campaigns that have a known attribution group.,Existence and Set Operations Queries,MATCH (c:UcoexCAMPAIGNS)-[:UCOEXATTRIBUTEDTO]->(:UcoexGROUPS) RETURN DISTINCT c.ucoexNAME,MATCH (g:UcoexGROUPS)-[:UCOEXATTRIBUTEDTO]->(c:UcoexCAMPAIGNS) RETURN DISTINCT c.ucoexNAME AS campaignName,1,0,0.0,0.9106211575153699,0.7272727272727273,0.6666666666666666,0.8421052631578948,0.27901593935858265,0.8064643624466438,,
Find all CWEs where the 'likelihoodOfExploit' property is not null.,Existence and Set Operations Queries,"MATCH (w:UcoCWE) WHERE w.ucolikelihoodOfExploit IS NOT NULL RETURN w.ucocweID, w.ucolikelihoodOfExploit","MATCH (cwe:UcoCWE) WHERE cwe.likelihoodOfExploit IS NOT NULL RETURN cwe.ucodescription, cwe.likelihoodOfExploit",1,0,0.0,0.9074541862450981,0.5384615384615384,0.5,0.7,0.21972813874997157,0.7024847287483661,,
Find all CVEs with a status of 'Analyzed' or 'Awaiting Analysis'.,Existence and Set Operations Queries,"MATCH (c:UcoCVE) WHERE c.ucovulnStatus IN ['Analyzed', 'Awaiting Analysis'] RETURN c.label, c.ucovulnStatus","MATCH (cve:UcoCVE)-[:UCOEXHASBASESEVERITY]->(severity)
WHERE severity IN ['Analyzed', 'Awaiting Analysis']
RETURN DISTINCT cve.label AS CVE",1,0,0.0,0.7981107503850058,0.5625,0.5625,0.7200000000000001,0.24797984721910182,0.693536916795002,,
Which exploit targets have no associated vulnerabilities or weaknesses?,Existence and Set Operations Queries,MATCH (et:UcoExploitTarget) WHERE NOT (et)-[:UCOHASVULNERABILITY]->(:UcoVulnerability) AND NOT (et)-[:UCOHASWEAKNESS]->(:UcoCWE) RETURN et.uri,MATCH (et:UcoExploitTarget) WHERE NOT EXISTS { (et)-[:UCOHASVULNERABILITY]->(:UcoVulnerability) } AND NOT EXISTS { (et)-[:UCOHASWEAKNESS]->(:UcoCWE) } RETURN et.uri,1,1,1.0,0.9055650979045001,0.9230769230769231,0.9411764705882353,0.9600000000000001,0.667278568794606,0.9355805228309119,,
Find techniques used by both 'APT28' AND 'Lazarus Group' (Intersection).,Existence and Set Operations Queries,MATCH (g1:UcoexGROUPS {ucoexNAME: 'APT28'})-[:UCOEXGROUPUSESTECHNIQUE]->(t:UcoexMITREATTACK)<-[:UCOEXGROUPUSESTECHNIQUE]-(g2:UcoexGROUPS {ucoexNAME: 'Lazarus Group'}) RETURN t.ucoexNAME,"MATCH (g1:UcoexGROUPS {ucoexNAME: 'APT28'})-[:UCOEXGROUPUSESTECHNIQUE]->(t1:UcoexMITREATTACK)
MATCH (g2:UcoexGROUPS {ucoexNAME: 'Lazarus Group'})-[:UCOEXGROUPUSESTECHNIQUE]->(t2:UcoexMITREATTACK)
WHERE EXISTS ((t1)-[:UCOEXGROUPUSESTECHNIQUE]->(t2))
RETURN DISTINCT t1.ucoexName",1,0,0.0,0.8823143827393553,0.6470588235294118,0.6511627906976744,0.7857142857142857,0.3387562718376491,0.773063819717105,,
